factor,h,window,grp,n_days,ic_mean,ic_std,ic_ir,t_stat,avg_n,pos_share,avg_base_width,prior_coverage
alligator_teeth,20,OOS,LOW,167,0.0011766126385652376,0.17877332198670956,0.006581589610180818,0.08505288202096561,4601.652694610779,0.49700598802395207,5329.209580838324,none
alligator_teeth,20,OOS,MID,236,-0.0057338904614258205,0.19001298815870252,-0.030176308035515784,-0.46357724030675074,5067.902542372882,0.5254237288135594,5353.771186440678,none
alligator_teeth,20,OOS,HIGH,236,-0.05770297651466875,0.22228260767457642,-0.2595928539723917,-3.9879410929342254,5010.779661016949,0.423728813559322,5350.775423728814,none
ao,5,IS,total,694,-0.041700815010834405,0.13640932066808129,-0.30570356047958874,-8.053417834782255,4594.436599423631,0.37175792507204614,4669.671469740634,none
ao,5,IS,LOW,280,-0.04305373944833343,0.13368479811183515,-0.3220541157740049,-5.388996100977743,4675.417857142857,0.3535714285714286,4738.15,none
ao,5,IS,MID,253,-0.03892550641821631,0.13527202464419802,-0.2877572544700274,-4.577059327508484,4554.181818181818,0.383399209486166,4656.881422924901,none
ao,5,IS,HIGH,161,-0.04370910216259,0.14349386345096732,-0.30460607242292037,-3.8650177692300076,4516.857142857143,0.38509316770186336,4570.677018633541,none
ao,5,OOS,total,654,-0.05591117390046452,0.15832721710269335,-0.3531368448432951,-9.030918159055803,5174.567278287462,0.345565749235474,5348.909785932722,none
ao,5,OOS,LOW,167,-0.0332644179586695,0.10910686857677096,-0.304879228893492,-3.939907928262446,5123.976047904192,0.3473053892215569,5329.209580838324,none
ao,5,OOS,MID,249,-0.05228474565851071,0.13626860770751428,-0.3836888520262438,-6.054507961604724,5112.128514056225,0.30522088353413657,5359.44578313253,none
ao,5,OOS,HIGH,238,-0.07559600110435638,0.20133179107266103,-0.3754797029400769,-5.792618729223638,5275.390756302521,0.3865546218487395,5351.710084033613,none
ao,10,IS,total,694,-0.05114947837684136,0.13397410203121812,-0.3817863124391213,-10.057732703045378,4521.962536023055,0.36743515850144093,4669.671469740634,none
ao,10,IS,LOW,280,-0.051327756519188986,0.13419408266669447,-0.38248897044644414,-6.400264643254264,4614.239285714286,0.35714285714285715,4738.15,none
ao,10,IS,MID,253,-0.050042333710196236,0.13517841901601496,-0.3701946958283895,-5.888307103347011,4460.584980237154,0.3715415019762846,4656.881422924901,none
ao,10,IS,HIGH,161,-0.05257922819549904,0.13249897045421374,-0.396827447151133,-5.035175833355785,4457.931677018633,0.37888198757763975,4570.677018633541,none
ao,10,OOS,total,649,-0.07028823270054856,0.1503092412386987,-0.46762416017340724,-11.912949194487778,5108.187981510016,0.337442218798151,5348.050847457627,none
ao,10,OOS,LOW,167,-0.030739344841185488,0.10637083742503144,-0.2889828225978771,-3.734481086223122,4928.934131736527,0.38922155688622756,5329.209580838324,none
ao,10,OOS,MID,244,-0.06401090057522438,0.13808425844285607,-0.46356406803396966,-7.241102224248563,5141.672131147541,0.3319672131147541,5357.377049180328,none
ao,10,OOS,HIGH,238,-0.10447450711690456,0.17883367458721597,-0.5841992978003315,-9.012587811111485,5199.638655462185,0.3067226890756303,5351.710084033613,none
ao,20,IS,total,694,-0.0635241169400032,0.1398886108707357,-0.4541049949999344,-11.962887379718158,4378.06916426513,0.34438040345821325,4669.671469740634,none
ao,20,IS,LOW,280,-0.06445903936126889,0.14307944567859024,-0.4505122245585709,-7.538511395061986,4489.553571428572,0.3392857142857143,4738.15,none
ao,20,IS,MID,253,-0.04799676137311151,0.14454798443956496,-0.3320472544754078,-5.281534903678856,4298.628458498024,0.4189723320158103,4656.881422924901,none
ao,20,IS,HIGH,161,-0.08629829507956358,0.12347866481624739,-0.6988923568940988,-8.867949862878293,4309.018633540372,0.2360248447204969,4570.677018633541,none
ao,20,OOS,total,639,-0.07826248550753927,0.14710040299904856,-0.532034473814769,-13.449006482568958,4924.953051643192,0.3161189358372457,5346.245696400626,none
ao,20,OOS,LOW,167,-0.023326993653432663,0.10262320693246037,-0.22730719834924773,-2.9374563697817146,4601.652694610779,0.39520958083832336,5329.209580838324,none
ao,20,OOS,MID,236,-0.060617305320102295,0.14099410694880923,-0.4299279355137207,-6.6046782675222895,5067.902542372882,0.3983050847457627,5353.771186440678,none
ao,20,OOS,HIGH,236,-0.1347815095069924,0.16050658812101087,-0.8397257152172248,-12.900111213633425,5010.779661016949,0.17796610169491525,5350.775423728814,none
apo,5,IS,total,726,-0.04418565782436588,0.1409549207069321,-0.31347368082477195,-8.446356223940434,4566.396694214876,0.3856749311294766,4637.772727272727,none
apo,5,IS,LOW,281,-0.04809132631752837,0.1334205931561609,-0.3604490519783578,-6.04222714396432,4673.135231316726,0.35231316725978645,4735.227758007118,none
apo,5,IS,MID,282,-0.03914697867850066,0.14523594312495383,-0.269540568513543,-4.526355851790524,4491.464539007092,0.41843971631205673,4583.531914893617,none
apo,5,IS,HIGH,163,-0.04616979691979734,0.1465837184139338,-0.31497220441235974,-4.021295910156097,4512.0245398773,0.38650306748466257,4563.60736196319,none
apo,5,OOS,total,654,-0.058361426087133995,0.15962734718771227,-0.36561044905735623,-9.34991092475157,5244.957186544342,0.37003058103975534,5348.909785932722,none
apo,5,OOS,LOW,167,-0.028258917613315317,0.115082386512507,-0.24555380253818576,-3.1732544619271725,5123.976047904192,0.40119760479041916,5329.209580838324,none
apo,5,OOS,MID,249,-0.0556586887985041,0.13413778665898526,-0.41493668700530767,-6.547590480589957,5297.008032128514,0.321285140562249,5359.44578313253,none
apo,5,OOS,HIGH,238,-0.08231142818795988,0.20218853991836946,-0.40710234230482034,-6.280469048741258,5275.390756302521,0.39915966386554624,5351.710084033613,none
apo,10,IS,total,726,-0.05390225731235272,0.13754247259093402,-0.39189536364279115,-10.559380408360306,4497.046831955923,0.36363636363636365,4637.772727272727,none
apo,10,IS,LOW,281,-0.0574914599720018,0.1365418490199922,-0.42105376765173297,-7.058147302677608,4612.142348754448,0.3274021352313167,4735.227758007118,none
apo,10,IS,MID,282,-0.04966772310554032,0.14037348860929552,-0.353825523591435,-5.941740933667537,4407.436170212766,0.3971631205673759,4583.531914893617,none
apo,10,IS,HIGH,163,-0.05504074012805648,0.1349292905772675,-0.4079228453108727,-5.2080102514705615,4453.662576687117,0.36809815950920244,4563.60736196319,none
apo,10,OOS,total,649,-0.07304193146950963,0.1515915494981699,-0.4818337942405651,-12.274946420318756,5139.269645608629,0.34514637904468415,5348.050847457627,none
apo,10,OOS,LOW,167,-0.025808989886937042,0.10648302854561138,-0.24237655746128514,-3.1321954067926336,4928.934131736527,0.40718562874251496,5329.209580838324,none
apo,10,OOS,MID,244,-0.0686753286107543,0.13443251405599993,-0.510853561677397,-7.9797877290533,5224.3442622950815,0.32786885245901637,5357.377049180328,none
apo,10,OOS,HIGH,238,-0.11066105895617319,0.18261192357761422,-0.6059903252108273,-9.348763408670237,5199.638655462185,0.31932773109243695,5351.710084033613,none
apo,20,IS,total,726,-0.06491291518507387,0.14102869459312528,-0.4602816141236422,-12.40200601846301,4359.297520661157,0.33884297520661155,4637.772727272727,none
apo,20,IS,LOW,281,-0.07431598609762885,0.14328111896949686,-0.5186725692270032,-8.694536604860541,4487.893238434163,0.3202846975088968,4735.227758007118,none
apo,20,IS,MID,282,-0.04205355620494705,0.14621102197831432,-0.28762233951954963,-4.830000421716042,4261.741134751773,0.4326241134751773,4583.531914893617,none
apo,20,IS,HIGH,163,-0.08825080663272918,0.1217980289093612,-0.7245667883377903,-9.250649491480523,4306.386503067484,0.2085889570552147,4563.60736196319,none
apo,20,OOS,total,639,-0.08204137529190836,0.14608537939328556,-0.5615988104534381,-14.19634706795505,4924.953051643192,0.30359937402190923,5346.245696400626,none
apo,20,OOS,LOW,167,-0.025504176190993797,0.09815661901421664,-0.25983144536895536,-3.357762269789348,4601.652694610779,0.38922155688622756,5329.209580838324,none
apo,20,OOS,MID,236,-0.06296664749020822,0.1376525700920636,-0.45743168796699846,-7.02719892993614,5067.902542372882,0.3644067796610169,5353.771186440678,none
apo,20,OOS,HIGH,236,-0.14112335838959464,0.1613750027573257,-0.8745056915773671,-13.43441134869278,5010.779661016949,0.18220338983050846,5350.775423728814,none
ar_26,5,IS,total,702,-0.053100698178665126,0.11007854915481222,-0.48238915380312103,-12.781036952698226,4587.220797720798,0.32336182336182334,4661.790598290599,none
ar_26,5,IS,LOW,280,-0.05159815061382081,0.11184851063511829,-0.4613217495774144,-7.719389344843714,4675.392857142857,0.30714285714285716,4738.15,none
ar_26,5,IS,MID,259,-0.050868802679452804,0.11053914227033167,-0.4601881436265298,-7.406027277253156,4540.0965250965255,0.33976833976833976,4641.030888030888,none
ar_26,5,IS,HIGH,163,-0.059228147580213567,0.10667199902910265,-0.5552361268120111,-7.0887803261424445,4510.638036809816,0.32515337423312884,4563.60736196319,none
ar_26,5,OOS,total,654,-0.07161034856616344,0.14063256259488915,-0.5092017612766297,-13.022032392504753,5174.209480122324,0.2874617737003058,5348.909785932722,none
ar_26,5,OOS,LOW,167,-0.047120079663043254,0.0931534891081472,-0.5058326866140125,-6.536798914107272,5123.239520958084,0.31137724550898205,5329.209580838324,none
ar_26,5,OOS,MID,249,-0.06582596761333616,0.12082898078635503,-0.5447862523124896,-8.596582060125012,5111.839357429719,0.27710843373493976,5359.44578313253,none
ar_26,5,OOS,HIGH,238,-0.09484642320513431,0.1792687605470969,-0.5290739051002508,-8.162154672622355,5275.226890756303,0.2815126050420168,5351.710084033613,none
ar_26,10,IS,total,702,-0.06168069477416585,0.11317025737667037,-0.5450256649047888,-14.440609015351283,4515.51282051282,0.28917378917378916,4661.790598290599,none
ar_26,10,IS,LOW,280,-0.060644834093855425,0.11590273326144662,-0.5232390331732415,-8.755463667567765,4614.2,0.26785714285714285,4738.15,none
ar_26,10,IS,MID,259,-0.054075971854355386,0.11681380145001337,-0.4629245104868488,-7.450064934217523,4448.617760617761,0.3590733590733591,4641.030888030888,none
ar_26,10,IS,HIGH,163,-0.07554366549022613,0.1013183910562103,-0.7456066435985483,-9.519268381417854,4452.2822085889575,0.2147239263803681,4563.60736196319,none
ar_26,10,OOS,total,649,-0.0789076630123532,0.13626686869628718,-0.5790671185688087,-14.75201187455871,5107.827426810478,0.288135593220339,5348.050847457627,none
ar_26,10,OOS,LOW,167,-0.0445000491888326,0.08639898512152534,-0.51505291556655,-6.655950531232321,4928.197604790419,0.2934131736526946,5329.209580838324,none
ar_26,10,OOS,MID,244,-0.07651737971682639,0.11664772310567124,-0.655969766743833,-10.246575316231171,5141.377049180328,0.26229508196721313,5357.377049180328,none
ar_26,10,OOS,HIGH,238,-0.10550136314948129,0.17332062077082377,-0.6087063540407135,-9.39066426068945,5199.4747899159665,0.31092436974789917,5351.710084033613,none
ar_26,20,IS,total,702,-0.07751179924314677,0.12104633563379495,-0.640348167809437,-16.966205667852368,4373.213675213675,0.2692307692307692,4661.790598290599,none
ar_26,20,IS,LOW,280,-0.0814868816517529,0.11897149869687744,-0.6849277561794018,-11.461033493179663,4489.55,0.25,4738.15,none
ar_26,20,IS,MID,259,-0.054140955615279804,0.13034092087745452,-0.415379569599502,-6.684901524460393,4290.320463320463,0.3667953667953668,4641.030888030888,none
ar_26,20,IS,HIGH,163,-0.1078187036922745,0.1007218160666337,-1.0704602826158909,-13.666722003292126,4305.085889570552,0.147239263803681,4563.60736196319,none
ar_26,20,OOS,total,639,-0.08849104917909173,0.13577782227915516,-0.6517341911491021,-16.474829720766856,4924.599374021909,0.25508607198748046,5346.245696400626,none
ar_26,20,OOS,LOW,167,-0.047502361228449384,0.08411003298561802,-0.5647645059962325,-7.298365857364177,4600.928143712575,0.25748502994011974,5329.209580838324,none
ar_26,20,OOS,MID,236,-0.0694069607658601,0.11025090395576582,-0.6295364325875017,-9.671122184595722,5067.597457627118,0.288135593220339,5353.771186440678,none
ar_26,20,OOS,HIGH,236,-0.13657984474383722,0.17034119729570482,-0.8018016012106609,-12.31750991954702,5010.639830508475,0.22033898305084745,5350.775423728814,none
aroon_down,5,IS,total,713,0.017492120364945407,0.10012584773071427,0.1747013459700235,4.6648857952049685,4577.931276297335,0.5638148667601683,4650.807854137447,none
aroon_down,5,IS,LOW,280,0.024581088755957232,0.10052701851118016,0.24452221024762047,4.091639178278899,4675.760714285714,0.5714285714285714,4738.15,none
aroon_down,5,IS,MID,270,0.014224574103993247,0.0995325218213479,0.14291383201889632,2.3483138872876075,4516.529629629629,0.5481481481481482,4612.874074074074,none
aroon_down,5,IS,HIGH,163,0.010727251291164858,0.1002812477462487,0.10697165753570453,1.3657226984631896,4511.588957055214,0.5766871165644172,4563.60736196319,none
aroon_down,5,OOS,total,654,0.029539915540844827,0.12208352052974931,0.24196480747494942,6.187868543277129,5174.567278287462,0.6146788990825688,5348.909785932722,none
aroon_down,5,OOS,LOW,167,0.01893533233661902,0.07172111018785932,0.26401337468175895,3.411804706575699,5123.976047904192,0.592814371257485,5329.209580838324,none
aroon_down,5,OOS,MID,249,0.025593300058316937,0.09380983678809839,0.27282107009873774,4.3050438715726544,5112.128514056225,0.6305220883534136,5359.44578313253,none
aroon_down,5,OOS,HIGH,238,0.04110996869317741,0.1674036540562287,0.24557390294102605,3.788529655387939,5275.390756302521,0.6134453781512605,5351.710084033613,none
aroon_down,10,IS,total,713,0.017237140555464107,0.09942366403630812,0.1733706026884037,4.629352208459976,4507.330995792427,0.5525946704067322,4650.807854137447,none
aroon_down,10,IS,LOW,280,0.021275256307988044,0.09669494866295011,0.22002448527220664,3.6817138337198143,4614.560714285714,0.5714285714285714,4738.15,none
aroon_down,10,IS,MID,270,0.013370543693613028,0.10639174693294888,0.12567275262468927,2.0650140442892666,4428.788888888889,0.4925925925925926,4612.874074074074,none
aroon_down,10,IS,HIGH,163,0.016705292346832767,0.09216283669016818,0.18125844371514302,2.314152894071568,4453.233128834356,0.6196319018404908,4563.60736196319,none
aroon_down,10,OOS,total,649,0.03773851070039199,0.1210410289947793,0.31178279806279335,7.942815939321779,5108.187981510016,0.6178736517719569,5348.050847457627,none
aroon_down,10,OOS,LOW,167,0.032189937945047556,0.07234986988238895,0.4449204676853617,5.749639568565605,4928.934131736527,0.6646706586826348,5329.209580838324,none
aroon_down,10,OOS,MID,244,0.02300004796490286,0.09387271346941388,0.2450131365638734,3.8272275408817302,5141.672131147541,0.5942622950819673,5357.377049180328,none
aroon_down,10,OOS,HIGH,238,0.056741857581072114,0.16355035900637066,0.34693814141283474,5.3523009635243906,5199.638655462185,0.6092436974789915,5351.710084033613,none
aroon_down,20,IS,total,713,0.024446241297829026,0.10490571482867479,0.233030596452758,6.2223969323461175,4367.072931276297,0.5638148667601683,4650.807854137447,none
aroon_down,20,IS,LOW,280,0.017274080705159532,0.10900337051874542,0.15847290430518285,2.651758886418126,4489.867857142857,0.525,4738.15,none
aroon_down,20,IS,MID,270,0.018285215505923432,0.10193845663974595,0.17937504754014494,2.947432793738968,4276.625925925926,0.5333333333333333,4612.874074074074,none
aroon_down,20,IS,HIGH,163,0.046971897308638655,0.09993967634952834,0.47000249574913033,6.000590170949607,4305.957055214724,0.6809815950920245,4563.60736196319,none
aroon_down,20,OOS,total,639,0.049859678222005856,0.126914095101681,0.3928616296090619,9.930932793660276,4924.953051643192,0.621283255086072,5346.245696400626,none
aroon_down,20,OOS,LOW,167,0.04088619017798582,0.07620353104049929,0.5365393128076488,6.9336159764882686,4601.652694610779,0.6526946107784432,5329.209580838324,none
aroon_down,20,OOS,MID,236,0.01723848404109382,0.0925546863530026,0.18625187681309216,2.861255623230861,5067.902542372882,0.5211864406779662,5353.771186440678,none
aroon_down,20,OOS,HIGH,236,0.08883075589169477,0.168552303028296,0.5270219053416444,8.096264134497167,5010.779661016949,0.6991525423728814,5350.775423728814,none
aroon_up,5,IS,total,713,-0.02655878985163558,0.09444832432817483,-0.28119916409901663,-7.508596908315148,4577.931276297335,0.40252454417952316,4650.807854137447,none
aroon_up,5,IS,LOW,280,-0.025870536130992876,0.09826293683724807,-0.26327867824510465,-4.405494918528112,4675.760714285714,0.425,4738.15,none
aroon_up,5,IS,MID,270,-0.02417219057354121,0.09027970626009238,-0.26774777604949285,-4.39954489992446,4516.529629629629,0.3925925925925926,4612.874074074074,none
aroon_up,5,IS,HIGH,163,-0.03169432878946037,0.09490210752223333,-0.33396865061226527,-4.26382629963507,4511.588957055214,0.3803680981595092,4563.60736196319,none
aroon_up,5,OOS,total,654,-0.04578438990711348,0.11557563801891918,-0.39614222073010574,-10.130712858205824,5174.567278287462,0.3440366972477064,5348.909785932722,none
aroon_up,5,OOS,LOW,167,-0.03605489134826261,0.08068770361273683,-0.44684493093655503,-5.774509114610263,5123.976047904192,0.3413173652694611,5329.209580838324,none
aroon_up,5,OOS,MID,249,-0.03606436160779473,0.10109793280320818,-0.3567269933995157,-5.629057008695566,5112.128514056225,0.36947791164658633,5359.44578313253,none
aroon_up,5,OOS,HIGH,238,-0.06278066430147679,0.14523384688974067,-0.43227295596693044,-6.668782363638229,5275.390756302521,0.31932773109243695,5351.710084033613,none
aroon_up,10,IS,total,713,-0.02323990768760711,0.09808211139943439,-0.23694338708680296,-6.326876502019836,4507.330995792427,0.4431977559607293,4650.807854137447,none
aroon_up,10,IS,LOW,280,-0.023263431227012934,0.09900521139125412,-0.23497178481927838,-3.931829994433131,4614.560714285714,0.42857142857142855,4738.15,none
aroon_up,10,IS,MID,270,-0.024696745079665988,0.09741491502950268,-0.25352118894921205,-4.165778219790386,4428.788888888889,0.4444444444444444,4612.874074074074,none
